AE|2037|4.08|4.43|3.71|81.14|79.24|83.16|4.46|4.84|4.06|0.38|0.41|0.35
AE|2038|4.05|4.39|3.68|81.24|79.32|83.29|4.42|4.78|4.03|0.37|0.39|0.35
AE|2039|3.98|4.32|3.62|81.35|79.40|83.42|4.35|4.72|3.96|0.37|0.40|0.34
AE|2040|3.94|4.26|3.61|81.45|79.48|83.55|4.30|4.66|3.93|0.36|0.40|0.32
AE|2041|3.89|4.22|3.54|81.54|79.55|83.66|4.26|4.62|3.88|0.37|0.40|0.34
AE|2042|3.86|4.15|3.54|81.64|79.62|83.77|4.24|4.57|3.87|0.38|0.42|0.33
AE|2043|3.83|4.13|3.51|81.73|79.69|83.89|4.20|4.54|3.83|0.37|0.41|0.32
AE|2044|3.80|4.09|3.49|81.82|79.76|84.00|4.16|4.47|3.82|0.36|0.38|0.33
AE|2045|3.74|4.04|3.42|81.91|79.83|84.12|4.11|4.43|3.76|0.37|0.39|0.34
AE|2046|3.71|4.00|3.39|81.99|79.89|84.22|4.07|4.38|3.73|0.36|0.38|0.34
AE|2047|3.68|3.98|3.37|82.07|79.96|84.32|4.04|4.35|3.71|0.36|0.37|0.34
AE|2048|3.63|3.91|3.34|82.16|80.02|84.42|3.98|4.27|3.67|0.35|0.36|0.33
AE|2049|3.60|3.88|3.31|82.24|80.08|84.52|3.96|4.26|3.64|0.36|0.38|0.33
AE|2050|3.58|3.85|3.29|82.32|80.15|84.63|3.93|4.23|3.61|0.35|0.38|0.32
AF|1979|191.45|198.11|184.45|38.77|38.50|39.05|286.12|287.72|284.43|117.08|111.75|122.59
AF|1980|191.19|198.07|183.97|38.81|38.51|39.12|285.64|287.57|283.62|116.78|111.61|122.12
AF|1981|190.94|198.03|183.50|38.85|38.52|39.19|285.29|287.52|282.94|116.61|111.59|121.79
AF|1982|190.69|197.99|183.02|38.88|38.52|39.25|285.03|287.57|282.37|116.57|111.69|121.61
AF|1983|190.43|197.94|182.54|38.90|38.52|39.31|284.91|287.74|281.94|116.71|111.96|121.60
AF|1984|187.29|194.89|179.31|39.34|38.92|39.78|280.29|283.38|277.05|114.43|109.91|119.09
AF|1985|184.19|191.88|176.12|39.78|39.32|40.26|275.72|279.06|272.22|112.20|107.88|116.64
AF|1986|181.14|188.90|172.98|40.21|39.72|40.73|271.22|274.80|267.46|110.01|105.91|114.24
AF|1987|178.13|185.97|169.89|40.65|40.12|41.20|266.78|270.59|262.77|107.86|103.95|111.89
AF|1988|174.60|182.48|166.32|41.16|40.60|41.76|261.54|265.56|257.31|105.33|101.62|109.14
AF|1989|171.13|179.06|162.82|41.68|41.08|42.31|256.37|260.59|251.94|102.83|99.31|106.45
AF|1990|167.73|175.68|159.38|42.19|41.55|42.85|251.30|255.71|246.66|100.41|97.09|103.83
AF|1991|164.38|172.37|156.01|42.69|42.02|43.40|246.29|250.89|241.48|98.03|94.87|101.27
AF|1992|162.45|170.51|153.98|42.99|42.29|43.73|243.38|248.18|238.33|96.62|93.64|99.70
AF|1993|160.53|168.67|151.98|43.29|42.56|44.06|240.49|245.50|235.22|95.25|92.42|98.16
AF|1994|158.63|166.85|150.00|43.59|42.82|44.39|237.62|242.83|232.14|93.88|91.20|96.64
AF|1995|156.75|165.05|148.04|43.88|43.09|44.71|234.78|240.19|229.10|92.53|89.99|95.15
AF|1996|154.90|163.27|146.11|44.17|43.35|45.04|231.98|237.58|226.09|91.20|88.81|93.67
AF|1997|152.82|161.24|143.98|44.51|43.65|45.40|228.82|234.59|222.76|89.71|87.45|92.03
AF|1998|150.77|159.24|141.88|44.83|43.95|45.76|225.70|231.64|219.46|88.23|86.11|90.41
AF|1999|148.75|157.27|139.80|45.16|44.25|46.12|222.61|228.71|216.21|86.77|84.77|88.83
AF|2000|146.75|155.31|137.76|45.49|44.55|46.48|219.57|225.82|213.00|85.34|83.47|87.26
AF|2001|144.77|153.37|135.74|45.81|44.85|46.83|216.56|222.96|209.84|83.94|82.20|85.74
AF|2002|143.03|151.68|133.94|46.10|45.11|47.15|213.89|220.44|207.00|82.68|81.05|84.36
AF|2003|141.30|150.00|132.17|46.39|45.37|47.46|211.24|217.94|204.20|81.44|79.93|83.00
AF|2004|139.60|148.34|130.42|46.68|45.63|47.78|208.63|215.47|201.44|80.23|78.82|81.67
AF|2005|137.28|145.91|128.21|47.06|45.98|48.19|204.83|211.66|197.65|78.30|76.98|79.65
AF|2006|134.99|143.51|126.04|47.44|46.34|48.60|201.10|207.91|193.94|76.42|75.19|77.69
AF|2007|132.74|141.15|123.90|47.82|46.69|49.00|197.42|204.21|190.28|74.58|73.42|75.77
AF|2008|130.52|138.83|121.80|48.19|47.03|49.41|193.80|200.58|186.69|72.78|71.70|73.89
AF|2009|128.34|136.54|119.73|48.56|47.38|49.81|190.25|197.01|183.16|71.03|70.03|72.06
AF|2010|126.19|134.29|117.69|48.93|47.72|50.20|186.76|193.49|179.70|69.32|68.38|70.28
AF|2011|123.89|131.88|115.51|49.33|48.09|50.63|183.02|189.74|175.98|67.50|66.65|68.37
AF|2012|121.63|129.51|113.36|49.72|48.45|51.05|179.37|186.05|172.35|65.73|64.95|66.53
AF|2013|119.41|127.18|111.25|50.11|48.81|51.47|175.77|182.43|168.78|64.00|63.30|64.73
AF|2014|117.23|124.89|109.18|50.49|49.17|51.88|172.24|178.87|165.28|62.32|61.68|62.98
AF|2015|115.08|122.64|107.15|50.87|49.52|52.29|168.77|175.38|161.84|60.67|60.11|61.25
AF|2016|112.84|120.29|105.01|51.28|49.90|52.72|165.15|171.73|158.24|58.97|58.47|59.48
AF|2017|110.63|117.98|102.91|51.67|50.27|53.15|161.60|168.16|154.72|57.32|56.89|57.75
